time,# warm-ups since codes cleared (),Absolute pedal position D (%),Absolute pedal position E (%),Absolute throttle position B (%),Average fuel consumption (L/100km),Average fuel consumption (total) (L/100km),Average fuel consumption 10 sec (L/100km),Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Calculated instant fuel consumption (L/100km),Calculated instant fuel rate (L/h),Commanded evaporative purge (%),Commanded throttle actuator (%),Control module voltage (V),Distance traveled since codes cleared (km),Distance traveled with MIL on (km),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine fuel rate (L/h),Engine Fuel Rate (g/sec),Engine RPM (rpm),Engine RPM x1000 (rpm),Fuel economizer (based on fuel system status and throttle position) (),Fuel used (L),Fuel used (total) (L),Fuel used price ($),Fuel used price (total) ($),Fuel/Air commanded equivalence ratio (),Instant engine power (based on fuel consumption) (hp),Intake air temperature (℃),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Oxygen sensor 1 Wide Range Current (mA) (mA),Oxygen sensor 1 Wide Range Equivalence ratio (),Oxygen sensor 2 Bank 1 Short term fuel trim (%),Oxygen sensor 2 Bank 1 Voltage (V),Short term fuel % trim - Bank 1 (%),Throttle position (%),Timing advance (°),Vehicle acceleration (g),Vehicle Fuel Rate (g/sec),Vehicle speed (km/h),Unnamed: 47
16:19:39.014,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.31346900329083,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,757.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:40.101,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.272210669705697,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,753.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:41.338,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.225961897543325,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,752.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:42.498,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.185429845825958,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,755.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:43.509,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.145447809193552,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,747.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:44.840,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.099042699587418,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,755.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:45.928,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.059930212778582,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,752.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:47.216,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,17.012935414485963,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,751.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:48.497,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.966269539423998,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,753.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:49.373,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.933561242318973,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,749.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:50.684,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.885790416871004,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,754.0,0.8,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:51.736,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.850977387907275,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,749.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:52.755,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.812303830876537,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,749.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:19:53.744,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.780049660183167,100.0,-0.5,27.84313725490196,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,86.0,0.850000012665987,0.0,749.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,-1.5625,14.901960784313726,5.5,0.0,0.0,0.0,
16:22:04.271,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.767982608820923,100.0,-0.5,16.07843137254902,3.863636421209032,0.850000012665987,0.0,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,98.0,0.850000012665987,0.0,749.0,0.7,-1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,44.0,50.0,-2.34375,14.0,,,0.0,0.65,0.78125,14.901960784313726,5.5,0.0,0.0,0.0,
16:22:08.108,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.767982608820923,100.0,-0.5,16.862745098039216,3.863636421209032,0.850000012665987,10.980392156862743,4.313725490196078,14.03,4356.0,0.0,2.222771887999998,2.222786,98.0,0.850000012665987,0.0,749.0,0.7,1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,3.3253682662438098,48.0,50.0,-2.34375,14.0,,,0.0,0.89,0.78125,12.549019607843135,10.5,0.0,0.0,0.0,
16:22:11.757,255.0,0.0,0.0,11.764705882352942,0.9920898143233724,1.2596629515712163,0.9470121891877606,16.767982608820923,100.0,-0.5,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,98.0,0.5500000081956387,0.08,749.0,0.7,1.0,0.0084830841194633,0.010771,0.0085679149606579,0.01087871,29.26224168,2.1517088781577587,48.0,50.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:16.008,255.0,0.0,0.0,11.764705882352942,0.4116876474237267,0.5145794511932322,0.4046371695640188,16.565643082115216,100.0,-0.7000000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,98.0,0.5500000081956387,0.08,751.0,0.8,1.0,0.0091508772933031,0.0114379999999999,0.0092423860662361,0.0115523799999999,29.26224168,2.1517088781577587,48.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:22.656,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,16.40147877493651,100.0,-0.7000000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,98.0,0.5500000081956387,0.08,751.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:33.316,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.97712122570063,100.0,-0.6900000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,98.0,0.5500000081956387,0.08,747.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:38.653,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.97712122570063,100.0,-0.7000000000000001,16.07843137254902,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,756.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:41.730,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.79677228438447,100.0,-0.6900000000000001,16.07843137254902,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,746.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.885,0.0,12.549019607843135,7.0,0.0,0.08,0.0,
16:22:43.288,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.708183361540158,100.0,-0.6900000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,746.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.9,0.0,12.549019607843135,7.5,0.0,0.08,0.0,
16:22:44.648,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.655572853398562,100.0,-0.6900000000000001,16.07843137254902,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,753.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.89,0.78125,12.549019607843135,8.0,0.0,0.08,0.0,
16:22:46.008,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.614424623707365,100.0,-0.6900000000000001,9.019607843137257,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,772.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,49.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.9,-5.46875,14.117647058823527,-14.5,0.0,0.08,0.0,
16:22:47.612,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.572529084480168,100.0,-0.7000000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,785.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.88,0.0,12.941176470588236,7.5,0.0,0.08,0.0,
16:22:49.136,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.524366397672008,100.0,-0.6900000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,769.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.865,-1.5625,12.549019607843135,9.5,0.0,0.08,0.0,
16:22:50.368,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.478001335881157,100.0,-0.6900000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,760.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.865,-0.78125,12.549019607843135,7.5,0.0,0.08,0.0,
16:22:51.928,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.435201093777728,100.0,-0.6900000000000001,18.03921568627451,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.222771887999998,2.222786,99.0,0.5500000081956387,0.08,786.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,49.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,-1.5625,0.89,-0.78125,16.07843137254902,-19.0,0.0,0.08,0.0,
16:22:53.900,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.389809237806787,100.0,-0.63,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.2232266073055533,2.223241,99.0,0.5500000081956387,0.08,1086.0,1.1,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,37.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.87,1.5625,14.117647058823527,-10.0,0.004562077020728,0.08,1.0,
16:22:57.340,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.294926678480444,100.0,-0.56,5.882352941176471,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.224185494694442,2.2242,99.0,0.5500000081956387,0.08,1143.0,1.1,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,44.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.87,2.34375,14.117647058823527,-7.0,0.0035115671551464,0.08,1.0,
16:23:01.640,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.21421753682402,100.0,-0.71,61.96078431372549,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.224185494694442,2.2242,99.0,0.5500000081956387,0.08,743.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,29.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.835,2.34375,12.15686274509804,20.5,0.0035115671551464,0.08,0.0,
16:23:03.059,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.186248302301298,100.0,-0.06,61.96078431372549,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.2349129220277755,2.234927,99.0,0.5500000081956387,0.08,1766.0,1.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,94.0,-2.34375,14.0,-0.01171875,14.6727021,-0.78125,0.8150000000000001,9.375,29.01960784313725,14.0,0.0035115671551464,0.08,11.0,
16:23:04.175,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.188721894803086,100.0,-0.6,52.94117647058823,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.242054700694442,2.242069,99.0,0.5500000081956387,0.08,2255.0,2.3,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,46.0,40.0,-2.34375,14.0,-0.01171875,14.6727021,-0.78125,0.8150000000000001,2.34375,16.07843137254902,-2.5,0.0035115671551464,0.08,16.0,
16:23:05.859,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.201089030237144,100.0,-0.05,50.98039215686274,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.251161005916664,2.251175,99.0,0.5500000081956387,0.08,1586.0,1.6,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,47.0,95.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.25,0.0,16.07843137254902,20.0,0.0035115671551464,0.08,19.0,
16:23:07.077,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.222383769472756,100.0,-0.18,52.94117647058823,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.260501475861109,2.260515,99.0,0.5500000081956387,0.08,1994.0,2.0,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,47.0,82.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.49,-1.5625,23.529411764705884,20.0,0.0784450569119281,0.08,23.0,
16:23:08.747,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.222383769472756,100.0,-0.64,38.8235294117647,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.260501475861109,2.260515,99.0,0.5500000081956387,0.08,1941.0,1.9,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,46.0,36.0,-2.34375,14.0,-0.01171875,14.6727021,1.5625,0.605,1.5625,24.705882352941178,34.0,0.0784450569119281,0.08,23.0,
16:23:10.296,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.258494071069984,100.0,-0.64,1.1764705882352942,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.273471507249998,2.273485,100.0,0.5500000081956387,0.08,1941.0,1.9,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,45.0,36.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.5700000000000001,0.0,14.509803921568627,-4.5,0.0644714412796803,0.08,26.0,
16:23:12.004,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.290268522471235,100.0,-0.71,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.2856751884999977,2.285689,100.0,0.5500000081956387,0.08,738.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,46.0,29.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.2,0.0,13.333333333333334,22.5,0.0644714412796803,0.08,25.0,
16:23:13.480,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.320893758414572,100.0,-0.7000000000000001,18.03921568627451,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.2983389504999976,2.298353,100.0,0.5500000081956387,0.08,745.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,47.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.25,0.0,12.15686274509804,9.0,0.0644714412796803,0.08,24.0,
16:23:14.885,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.32629664151584,100.0,-0.68,18.03921568627451,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.306567536055553,2.306582,100.0,0.5500000081956387,0.08,747.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,32.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.275,-3.90625,12.15686274509804,6.0,-0.0236200554226494,0.08,17.0,
16:23:16.049,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.3074959589026,100.0,-0.6900000000000001,16.07843137254902,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.309669399166664,2.309684,100.0,0.5500000081956387,0.08,750.0,0.8,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.275,-0.78125,12.15686274509804,6.5,-0.0750319778878624,0.08,8.0,
16:23:17.241,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.273784598584143,100.0,-0.6900000000000001,16.862745098039216,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.310913422999997,2.310928,101.0,0.5500000081956387,0.08,747.0,0.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,31.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.28,-0.78125,12.15686274509804,9.0,-0.0954165502678222,0.08,3.0,
16:23:18.692,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.242027777699793,100.0,-0.05,10.980392156862743,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.3126145261111084,2.312629,101.0,0.5500000081956387,0.08,866.0,0.9,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,95.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.285,-6.25,19.607843137254903,9.0,-0.0954165502678222,0.08,4.0,
16:23:19.671,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.242027777699793,100.0,-0.11,54.11764705882353,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.3126145261111084,2.312629,101.0,0.5500000081956387,0.08,866.0,0.9,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,49.0,89.0,-2.34375,14.0,-0.01171875,14.6727021,3.125,0.315,5.46875,23.529411764705884,15.0,-0.0954165502678222,0.08,4.0,
16:23:20.898,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.231257058486449,100.0,-0.11,0.0,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.31578229722222,2.315797,101.0,0.5500000081956387,0.08,1706.0,1.7,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,48.0,89.0,-2.34375,14.0,-0.01171875,14.6727021,3.125,0.37,0.0,18.823529411764707,18.0,-0.0954165502678222,0.08,10.0,
16:23:22.369,255.0,0.0,0.0,11.764705882352942,0.4594519837711571,0.5623123413589972,0.4250464754845607,15.222801996520769,100.0,-0.7000000000000001,56.86274509803921,3.863636421209032,0.5500000081956387,10.980392156862743,2.3529411764705883,14.03,4358.0,0.0,2.32054389722222,2.320559,101.0,0.5500000081956387,0.08,1394.0,1.4,1.0,0.0102125695341235,0.012499,0.0103146952294648,0.01262399,29.26224168,2.1517088781577587,46.0,30.0,-2.34375,14.0,-0.01171875,14.6727021,0.0,0.145,0.0,18.03921568627451,0.0,-0.0954165502678222,0.08,12.0,
